CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmount USD,Location,Color,Season,ReviewRating,SubscriptionStatus,PaymentMethod,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PreferredPaymentMethod,FrequencyofPurchases
934,70,Male,Sneakers,Footwear,84,Colorado,Magenta,Spring,2.7,Yes,Debit Card,Store Pickup,Yes,Yes,33,Debit Card,Monthly
935,45,Male,Jeans,Clothing,47,Oregon,Yellow,Spring,3.7,Yes,Bank Transfer,Express,Yes,Yes,21,Bank Transfer,Monthly
936,58,Male,Hoodie,Clothing,51,Ohio,White,Fall,2.6,Yes,Credit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly
937,31,Male,Shoes,Footwear,84,Maine,Pink,Summer,2.7,Yes,Debit Card,Free Shipping,Yes,Yes,28,Cash,Weekly
938,32,Male,Shorts,Clothing,24,Iowa,Magenta,Summer,2.7,Yes,Debit Card,Express,Yes,Yes,18,Venmo,Quarterly
939,36,Male,Blouse,Clothing,97,Wisconsin,Teal,Fall,4.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly
940,25,Male,T-shirt,Clothing,89,New York,Indigo,Winter,4.8,Yes,Venmo,Next Day Air,Yes,Yes,24,Credit Card,Monthly
941,48,Male,Belt,Accessories,44,Colorado,Maroon,Spring,2.6,Yes,PayPal,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months
942,39,Male,Handbag,Accessories,35,Illinois,Black,Winter,4.5,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months
943,26,Male,Dress,Clothing,91,Arizona,Cyan,Winter,3.2,Yes,Cash,Express,Yes,Yes,38,PayPal,Bi-Weekly
944,32,Male,Hat,Accessories,63,Oklahoma,Cyan,Winter,3.8,Yes,PayPal,Next Day Air,Yes,Yes,13,Venmo,Fortnightly
945,54,Male,Belt,Accessories,97,Indiana,Gray,Spring,4.8,Yes,Debit Card,Express,Yes,Yes,39,Cash,Bi-Weekly
946,38,Male,Boots,Footwear,38,Minnesota,Violet,Summer,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months
947,46,Male,Coat,Outerwear,24,Pennsylvania,Blue,Spring,2.8,Yes,PayPal,Next Day Air,Yes,Yes,4,PayPal,Quarterly
948,57,Male,Blouse,Clothing,32,Indiana,Charcoal,Winter,3.9,Yes,Cash,Store Pickup,Yes,Yes,6,Cash,Every 3 Months
949,49,Male,Hat,Accessories,90,Alabama,Olive,Summer,4.9,Yes,Venmo,Express,Yes,Yes,11,Venmo,Every 3 Months
950,33,Male,Jeans,Clothing,36,Montana,Olive,Summer,3.4,Yes,Cash,Standard,Yes,Yes,49,Venmo,Monthly
951,54,Male,Backpack,Accessories,37,New Mexico,Turquoise,Winter,4.1,Yes,Cash,Free Shipping,Yes,Yes,30,PayPal,Quarterly
952,47,Male,Dress,Clothing,51,Alaska,Cyan,Summer,2.9,Yes,Venmo,Express,Yes,Yes,34,Bank Transfer,Monthly
953,36,Male,Hat,Accessories,71,Idaho,Red,Fall,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,28,PayPal,Monthly
954,68,Male,Sunglasses,Accessories,50,Utah,Cyan,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly
955,60,Male,Hat,Accessories,74,Louisiana,Turquoise,Fall,3.5,Yes,Venmo,Standard,Yes,Yes,18,Credit Card,Every 3 Months
956,55,Male,Dress,Clothing,75,Mississippi,Lavender,Summer,3.4,Yes,Venmo,Free Shipping,Yes,Yes,4,PayPal,Monthly
957,29,Male,Shirt,Clothing,99,Mississippi,Cyan,Spring,2.9,Yes,Venmo,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly
958,38,Male,Scarf,Accessories,23,Indiana,Violet,Spring,4.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,11,Cash,Quarterly
959,70,Male,Sneakers,Footwear,53,Washington,Beige,Winter,4.4,Yes,Cash,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly
960,36,Male,Skirt,Clothing,99,Nevada,Cyan,Spring,2.6,Yes,Cash,Standard,Yes,Yes,12,Cash,Fortnightly
961,18,Male,Jewelry,Accessories,48,Louisiana,Indigo,Spring,4.4,Yes,Debit Card,Standard,Yes,Yes,20,Venmo,Quarterly
962,62,Male,Boots,Footwear,72,Pennsylvania,Olive,Fall,3.7,Yes,Venmo,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
963,29,Male,Sunglasses,Accessories,64,Michigan,Green,Spring,4.4,Yes,Cash,Standard,Yes,Yes,26,Debit Card,Fortnightly
964,21,Male,Boots,Footwear,63,South Carolina,Green,Spring,2.5,Yes,Cash,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly
965,42,Male,Sandals,Footwear,51,Arizona,Beige,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly
966,43,Male,Boots,Footwear,55,Delaware,Black,Spring,5,Yes,Debit Card,Store Pickup,Yes,Yes,10,Credit Card,Annually
967,58,Male,Dress,Clothing,55,Kentucky,Brown,Spring,4.9,Yes,Cash,Express,Yes,Yes,19,Cash,Annually
968,27,Male,Hoodie,Clothing,26,Georgia,Silver,Summer,3.7,Yes,Debit Card,Store Pickup,Yes,Yes,4,Cash,Weekly
969,57,Male,Shorts,Clothing,67,North Carolina,Gray,Summer,3.1,Yes,Debit Card,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly
970,40,Male,Coat,Outerwear,31,California,Pink,Fall,3.2,Yes,Debit Card,Express,Yes,Yes,37,PayPal,Monthly
971,45,Male,Jeans,Clothing,66,California,Maroon,Winter,4.4,Yes,PayPal,Free Shipping,Yes,Yes,4,Cash,Monthly
972,47,Male,Sunglasses,Accessories,67,Indiana,Cyan,Summer,4.3,Yes,Bank Transfer,Next Day Air,Yes,Yes,15,Credit Card,Weekly
973,61,Male,Sneakers,Footwear,61,Colorado,Gold,Winter,3,Yes,Venmo,Standard,Yes,Yes,33,Credit Card,Weekly
974,60,Male,Jacket,Outerwear,75,Colorado,Teal,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly
975,69,Male,Skirt,Clothing,90,North Carolina,Beige,Spring,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly
976,58,Male,Sweater,Clothing,40,Washington,Olive,Summer,3.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly
977,34,Male,T-shirt,Clothing,90,Florida,Gray,Fall,3.6,Yes,PayPal,Express,Yes,Yes,50,Credit Card,Every 3 Months
978,20,Male,Belt,Accessories,20,Washington,Black,Spring,4.6,Yes,Credit Card,Express,Yes,Yes,34,Cash,Bi-Weekly
979,56,Male,Gloves,Accessories,40,Colorado,Turquoise,Summer,2.5,Yes,Cash,Standard,Yes,Yes,33,Credit Card,Weekly
980,64,Male,Hat,Accessories,33,New Hampshire,Brown,Fall,3.5,Yes,Venmo,Store Pickup,Yes,Yes,34,Debit Card,Monthly
981,56,Male,Boots,Footwear,98,Maryland,Magenta,Spring,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months
982,27,Male,Belt,Accessories,42,Maryland,Silver,Spring,3.5,Yes,Debit Card,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
983,35,Male,Coat,Outerwear,62,Texas,Red,Summer,3.2,Yes,Venmo,Standard,Yes,Yes,37,PayPal,Monthly
984,24,Male,Hat,Accessories,45,New Mexico,Indigo,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly
985,26,Male,Shoes,Footwear,78,Utah,Green,Summer,3.4,Yes,Cash,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly
986,32,Male,Handbag,Accessories,80,West Virginia,Gray,Fall,5,Yes,Credit Card,Express,Yes,Yes,12,Bank Transfer,Annually
987,54,Male,Scarf,Accessories,96,Connecticut,Peach,Spring,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly
988,62,Male,Handbag,Accessories,47,West Virginia,Charcoal,Summer,2.8,Yes,PayPal,Express,Yes,Yes,48,PayPal,Weekly
989,50,Male,Pants,Clothing,84,Ohio,Orange,Winter,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly
990,70,Male,Shoes,Footwear,31,Texas,Beige,Spring,3.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly
991,48,Male,Sunglasses,Accessories,63,Washington,Yellow,Spring,4.8,Yes,PayPal,Store Pickup,Yes,Yes,24,Cash,Weekly
992,20,Male,Shorts,Clothing,97,Wisconsin,White,Spring,2.7,Yes,Debit Card,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly
993,46,Male,Jacket,Outerwear,99,Louisiana,Gray,Winter,4.6,Yes,Credit Card,Express,Yes,Yes,50,Debit Card,Weekly
994,51,Male,Sandals,Footwear,90,Iowa,Peach,Winter,4.4,Yes,Cash,Store Pickup,Yes,Yes,25,Cash,Weekly
995,53,Male,Shoes,Footwear,68,New York,Violet,Fall,3.2,Yes,PayPal,Express,Yes,Yes,20,Debit Card,Monthly
996,44,Male,Jewelry,Accessories,80,Idaho,Magenta,Spring,3,Yes,Venmo,2-Day Shipping,Yes,Yes,10,Venmo,Weekly
997,29,Male,Sandals,Footwear,91,Delaware,Maroon,Summer,4.9,Yes,Bank Transfer,Standard,Yes,Yes,32,Bank Transfer,Quarterly
998,64,Male,Pants,Clothing,30,Kentucky,Cyan,Spring,3.6,Yes,Debit Card,Express,Yes,Yes,31,Cash,Fortnightly
999,51,Male,Shoes,Footwear,90,Connecticut,White,Spring,3.8,Yes,Venmo,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly
1000,50,Male,Socks,Clothing,28,New Mexico,Brown,Spring,2.9,Yes,Venmo,Standard,Yes,Yes,23,Debit Card,Monthly
